#PAGE_URL,title,company-name,job-link,job-link_link,short-description-,location
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,Software Sales Account Manager - Internship,AFKAR Technology,Software Sales Account Manager - Internship,https://wuzzuf.net/internship/0910d500-2cc2-4413-97d2-08d5cb8cc705-Software-Sales-Account-Manager---Internship-AFKAR-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=707,Internship · Entry Level · Sales · Computer Engineering · Sales Target · Communication Skills · English · Computer · Engineering · Sales Skills · Computer Science · SWE · IT/Software Development - November 1/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,Full Stack Web Developer,VA Computing Egypt,Full Stack Web Developer,https://wuzzuf.net/jobs/p/432a7a38-8cc9-4677-8df2-2dad6fc77795-Full-Stack-Web-Developer-VA-Computing-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=706,Full Time · Experienced · 5+ Yrs of Exp · Software Development · Software Engineering · Full Stack · javaScript · Information Technology (IT) · Computer Science · HTML · CSS · jQuery · Angular - October 25/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,.NET Back-End Web Developer, ,.NET Back-End Web Developer,https://wuzzuf.net/jobs/p/c6e3bf7e-5630-4f41-9488-f34ca71b0ac6--NET-Back-End-Web-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=705,Full Time · Experienced · 2-5 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · ASP.NET · C# · SQL · Agile · OOP · JSON · Software · XML · .NET - October 16/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,Software Sales Specialist,Akhenaton Techology,Software Sales Specialist,https://wuzzuf.net/jobs/p/addb4e0d-5296-47aa-9a11-f2bd6df7ed43-Software-Sales-Specialist-Akhenaton-Techology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=704,Full Time · Experienced · 2-5 Yrs of Exp · Sales · Sales Skills · Sales Target · Software · Skills · Communication Skills · Communication · IT/Software Development · Sales/Retail - November 1/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,Senior MEAN Developer,LINK Development,Senior MEAN Developer,https://wuzzuf.net/jobs/p/13382b5d-76d9-4c2b-9f3a-a335399967f7-Senior-MEAN-Developer-LINK-Development-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=703,Full Time · Experienced · 3-6 Yrs of Exp · MongoDB · Node.js · Docker · Angular · React · SQL · Software · API · javaScript · Jenkins · Information Technology (IT) · Computer Science - September 28/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,Odoo Developer,DGTERA,Odoo Developer,https://wuzzuf.net/jobs/p/21566d6b-f31b-488a-9229-b3ee6a6b2bf1-Odoo-Developer-DGTERA-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=702,Full Time · Experienced · 2-5 Yrs of Exp · Information Technology (IT) · Odoo · Computer Science · Python · PostgreSQL · javaScript · HTML · GIT · Linux · Software Development · PostgreSQL - October 6/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=700,Assistant Java Developer R1,YELO,Assistant Java Developer R1,https://wuzzuf.net/jobs/p/478eaea6-eda1-4ca5-91a3-37cafc1c298f-Assistant-Java-Developer-R1-YELO-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=701,Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Information Technology (IT) · Computer Engineering · Java · Software Development · DevOps · Design · Jenkins · JPA · SQL · Development - October 12/ 2020,Sheraton Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Mobile App. Senior Developer,Ibn Sina Pharma,Mobile App. Senior Developer,https://wuzzuf.net/jobs/p/5c46fbf3-ffcb-44bc-b484-50bbeda7dad6-Mobile-App--Senior-Developer-Ibn-Sina-Pharma-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=739,Full Time · Experienced · 3-5 Yrs of Exp · Software Development · iOS · Information Technology (IT) · Computer Science · Software Engineering · Telecom Engineering · Java · C# · Android · APIs - September 27/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,PHP Backend Developer,Objects,PHP Backend Developer,https://wuzzuf.net/jobs/p/73380640-a22d-4d01-9854-776b93740f0e-PHP-Backend-Developer-Objects-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=721,Full Time · Experienced · 2+ Yrs of Exp · SQL · javaScript · XML · PHP · Computer Science · Information Technology (IT) · Software Engineering · Software Development · jQuery · SOAP · REST - October 29/ 2020,Sidi Gaber Alexandria
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Backend Developer - Full Time,ElMnassa Innovation & Development,Backend Developer - Full Time,https://wuzzuf.net/jobs/p/d9fca030-c8ac-4992-93d2-cd9fdb087499-Backend-Developer---Full-Time-ElMnassa-Innovation-Development-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=722,Full Time · Entry Level · 1+ Yrs of Exp · Software Development · Fix Bugs · Coding · Information Technology (IT) · PHP · Programming · Software Engineering · HTML · Backend · JSON · CSS · Java - October 13/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Mobile Developer,ITIDA,Mobile Developer,https://wuzzuf.net/jobs/p/e1314dbb-5b86-4d6f-bfeb-2cea06d8c98b-Mobile-Developer-ITIDA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=723,Full Time · Experienced · 5+ Yrs of Exp · Mobile Developer · Information Technology (IT) · Mobile Development · Software Development · Computer Science · Software · Development · Mobile · Developer - October 13/ 2020,6th Of October Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Frontend Vue JS / PHP Web Developer,Flairstech,Frontend Vue JS / PHP Web Developer,https://wuzzuf.net/jobs/p/ab4e310e-4623-4f1e-b7cc-aa2b290d7752-Frontend-Vue-JS---PHP-Web-Developer-Flairstech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=724,Full Time · Experienced · 2-6 Yrs of Exp · Information Technology (IT) · PHP · javaScript · HTML · CSS · Web Development · Computer Science · Laravel · MVC · UI · Software · REST · Development - October 8/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,React Native Developer - Cairo,eMarketingo,React Native Developer - Cairo,https://wuzzuf.net/jobs/p/fc532788-f119-45cb-a26e-2903e392b677-React-Native-Developer---Cairo-eMarketingo-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=725,Full Time · Experienced · 2+ Yrs of Exp · React Native · Android · iOS · UI · OOP · OOD · RESTful · Git · Scrum · Agile · Software Development · Software Engineering · Software Computer Science - October 5/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Full Stack Wordpress Developer,Matwaffar,Full Stack Wordpress Developer,https://wuzzuf.net/jobs/p/628a14fe-775f-4ce5-97f4-476c73e0dd88-Full-Stack-Wordpress-Developer-Matwaffar-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=726,Full Time · Experienced · 2-5 Yrs of Exp · Computer Science · Software Development · WordPress · Development · PHP · Information Technology (IT) · javaScript · CSS · IT/Software Development - October 8/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Frontend Developer,KnowledgeNet,Frontend Developer,https://wuzzuf.net/jobs/p/c7d182cb-d580-4ff0-8903-80820d83f314-Frontend-Developer-KnowledgeNet-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=727,Full Time · Entry Level · 1+ Yrs of Exp · HTML5 · CSS3 · Design · Bootstrap · RESTful · AJAX · Information Technology (IT) · Computer Science · Software Development · javaScript · Engineering - October 20/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Senior Web Developer,Artapart,Senior Web Developer,https://wuzzuf.net/jobs/p/4645a94c-6a20-46e1-bbb2-3a257ba14815-Senior-Web-Developer-Artapart-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=728,Full Time · Experienced · 3-6 Yrs of Exp · Software Development · Information Technology (IT) · Computer Science · javaScript · PHP · Larvel · Angular · Web Development · PHP Laravel - October 20/ 2020,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Odoo / ERP Functional Consultant,Archer Solutions,Odoo / ERP Functional Consultant,https://wuzzuf.net/jobs/p/fcbd5afb-a84d-4b0d-9218-c9051c7c1158-Odoo---ERP-Functional-Consultant-Archer-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=729,Full Time · Entry Level · 1+ Yrs of Exp · Accounting · OpenERP · Odoo · English · Business Processes · Information Technology (IT) · Computer Science · ERP · Commerce · Odoo ERP · Implementer - October 14/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Senior Frontend Developer (Angular),Paynas,Senior Frontend Developer (Angular),https://wuzzuf.net/jobs/p/69b82329-40a0-43a7-bf80-093ccd83d217-Senior-Frontend-Developer-Angular-Paynas-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=730,Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Angular · jQuery · CSS3 · Web Development · Front-End · HTML5 · javaScript - November 5/ 2020,Zamalek Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Dot Net Developer,Orchtech,Dot Net Developer,https://wuzzuf.net/jobs/p/58ef4e24-1bdd-4743-a11f-65603cbd1e54-Dot-Net-Developer-Orchtech-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=731,Full Time · Experienced · 2-4 Yrs of Exp · .Net Core · .NET · SQL · Angular · Software · Agile · Computer Science · Information Technology (IT) · Engineering · English · NodeJS · ASP.NET - October 6/ 2020,Dokki Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Senior iOS Developer,Arabia for Information Technology,Senior iOS Developer,https://wuzzuf.net/jobs/p/fb43d0b2-a013-4a98-b4f8-e7bde5a0b771-Senior-iOS-Developer-Arabia-for-Information-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=732,Full Time · Experienced · 3+ Yrs of Exp · iOS · Computer Science · Engineering · Swift · Objective C · Information Technology (IT) · Software Development · Development · Bitbucket · Github - October 8/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Senior Java Developer,SmartTech Systems,Senior Java Developer,https://wuzzuf.net/jobs/p/d6ea1b82-2145-49f3-92ef-6b5df97e1390-Senior-Java-Developer-SmartTech-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=733,Full Time · Experienced · 4+ Yrs of Exp · Java · Information Technology (IT) · Software Development · Spring · Computer Science · Computer Engineering · Engineering · SQL · Angular · Oracle - October 19/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Frontend React JS Developer,apps square,Frontend React JS Developer,https://wuzzuf.net/jobs/p/30071ebc-f287-4d2a-97f9-e8b972bd76c6-Frontend-React-JS-Developer-apps-square-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=734,Full Time · Entry Level · 1-2 Yrs of Exp · Software Development · javaScript · HTML · React · Front-End · CSS · React.js · Information Technology (IT) · Computer Science · Design · JS · Developer - October 19/ 2020,Tanta Gharbia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Full Stack Node.js Developer,Master Linux,Full Stack Node.js Developer,https://wuzzuf.net/jobs/p/ad2e2495-a049-46cb-b3ac-e8ed985df846-Full-Stack-Node-js-Developer-Master-Linux-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=735,Full Time · Experienced · 2-5 Yrs of Exp · GraphQL · Restful API · Java · Node.js · Full Stack · Software Development · Agile · NoSQL · SQL · HTML · CSS · Javascript · Jira · DevOps · React - New,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Front-End Developer Angular - Ionic,DIRAC SYSTEMS,Front-End Developer Angular - Ionic,https://wuzzuf.net/jobs/p/c4b09b5b-de72-49f9-9573-3385bf8e6cf3-Front-End-Developer-Angular---Ionic-DIRAC-SYSTEMS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=736,Full Time · Experienced · 2-5 Yrs of Exp · Information Systems · Computer Science · System Engineering · ML/XHTML · javaScript · CSS · jQuery · AngularJS · Software Development · Software · HTML - October 29/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Java Developer,QCENTRIS,Java Developer,https://wuzzuf.net/jobs/p/cb01d14e-b7f2-40d3-acb1-76f8035e3efa-Java-Developer-QCENTRIS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=737,Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Java · Engineering · Software · Agile · MongoDB · Spring · RESTful · MySQL - October 1/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Senior Java Developer,Path-Solutions,Senior Java Developer,https://wuzzuf.net/jobs/p/28b37601-a497-4b57-8dda-2fbada2f6ecf-Senior-Java-Developer-Path-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=738,Full Time · Experienced · 4-7 Yrs of Exp · Java · Software Development · javaScript · Information Technology (IT) · Computer Science · Web Development · Computer Engineering · Telecom · Engineering - New,Maadi Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=720,Sr. JavaScript Developer,Longman Egypt,Sr. JavaScript Developer,https://wuzzuf.net/jobs/p/ed4b338d-2232-4fb5-826e-8722fab26d6c-Sr--JavaScript-Developer-Longman-Egypt-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=740,Full Time · Experienced · 5-10 Yrs of Exp · Information Technology (IT) · Computer Science · javaScript · Software Development · CSS · HTML · React · Git · AWS · UX · UI · RESTful · Docker - November 2/ 2020,Alexandria Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Mid-Senior Backend Web Developer, ,Mid-Senior Backend Web Developer,https://wuzzuf.net/jobs/p/f5b7b2a2-b8be-435c-9e31-ed01e90fed36-Mid-Senior-Backend-Web-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=754,Full Time · Part Time · Experienced · 3-5 Yrs of Exp · ASP.NET Core · Angular · MSSQL · MS SQL · Information Technology (IT) · Computer Science · Software Development · Web Development · ASP.NET - New,Downtown Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Senior Full-Stack Web Developer,asasalqarar,Senior Full-Stack Web Developer,https://wuzzuf.net/jobs/p/3f39e64e-a2f3-4dc5-a026-f087eee83471-Senior-Full-Stack-Web-Developer-asasalqarar-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=753,Full Time · Experienced · 4-8 Yrs of Exp · ASP.NET · MVC · Linq · AJAX · HTML · CSS · jQuery · JavaSript · AnjularJS · Microsoft SQL Server · Computer Science · Information Technology (IT) - October 5/ 2020,6th Of October Giza
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Senior PHP Developer - Laravel,Trufla,Senior PHP Developer - Laravel,https://wuzzuf.net/jobs/p/e2b8799a-efd1-4652-be49-62e70729aa0f-Senior-PHP-Developer---Laravel-Trufla-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=743,Full Time · Experienced · 3+ Yrs of Exp · PHP · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Laravel · MySQL · RESTful APIs · AWS · EC2 · ECS - October 28/ 2020,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Magento Development Consultant,Comfort Egypt,Magento Development Consultant,https://wuzzuf.net/jobs/p/563048c4-3c27-4dc0-839b-8ef1592232fa-Magento-Development-Consultant-Comfort-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=744,· Manager · 10-10 Yrs of Exp · Engineering · Computer Science · Communication · XML · Development · English · Software Development · Information Technology (IT) · Software Development · HTML - November 1/ 2020,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Business Development Manager,Artificial Intelligence and Data Mining (AIDM),Business Development Manager,https://wuzzuf.net/jobs/p/12e8d294-9848-463f-bb52-84c581e68733-Business-Development-Manager-Artificial-Intelligence-and-Data-Mining-AIDM-Jeddah-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=745,Full Time · Part Time · Manager · 3+ Yrs of Exp · Business Development · Sales · Digital Marketing · B2B · Software · Sales Skills · Marketing · RFP · Strategy · Software Sales · Sales Target - October 3/ 2020,Jeddah Saudi Arabia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Ionic Developer,As Good As New,Ionic Developer,https://wuzzuf.net/jobs/p/e15cb97b-9305-4555-95ac-36c75facc63f-Ionic-Developer-As-Good-As-New-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=759,Full Time · Work From Home · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Ionic · Software Development · HTML · CSS · javaScript · Computer Science · Back End · SOAP · RESTful - October 28/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Flutter Developer,DEVOPSolution,Flutter Developer,https://wuzzuf.net/jobs/p/fef32362-8ece-41de-9271-d14091638d85-Flutter-Developer-DEVOPSolution-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=758,Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Flutter · Software Development · Android · RESTful · APIs · Development · Flutter Development · RESTful APIs · App · Design - New,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Senior React Native Developer,DEVOPSolution,Senior React Native Developer,https://wuzzuf.net/jobs/p/fae709e7-81b2-43ad-921b-037d457efdaa-Senior-React-Native-Developer-DEVOPSolution-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=757,Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Software Development · APIs · javaScript · React Native · Computer Science · Android · React · JSON · Git · Agile · REST - New,Nasr City Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Senior Android Developer, ,Senior Android Developer,https://wuzzuf.net/jobs/p/9fe28da5-abe1-4a27-8390-da252b3fd65f-Senior-Android-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=756,Full Time · Experienced · 4-8 Yrs of Exp · Android · Information Technology (IT) · senior android developer · Computer Science · Software Development · Git · Android SDK · SDK · MVC · Design - New,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Web Developer,PGLS,Web Developer,https://wuzzuf.net/jobs/p/91462a2f-00f7-467e-aefa-4e50bd29c08b-Web-Developer-PGLS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=752,Full Time · Experienced · 4-6 Yrs of Exp · Web Development · Information Technology (IT) · CSS · HTML · PHP · Java · Python · Development · Computer Science · Software Development · Nodejs - New,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Senior Full Stack Java & React Developer.,Cegedim,Senior Full Stack Java & React Developer.,https://wuzzuf.net/jobs/p/3ac13b9b-015b-4aaa-a5f3-7691170af26e-Senior-Full-Stack-Java---React-Developer--Cegedim-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=751,Full Time · Experienced · 6-9 Yrs of Exp · Java · MVC · Git · SQL · Information Technology (IT) · Software Development · CSS · HTML · React · Engineering · javaScript · Computer Science · SVN - October 18/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Java Spring Developer R2,YELO,Java Spring Developer R2,https://wuzzuf.net/jobs/p/9b2d6010-75e6-4dd8-96b2-68b3d72d6826-Java-Spring-Developer-R2-YELO-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=750,Full Time · Experienced · 2-5 Yrs of Exp · Computer Science · Java · Software Development · Spring · OOP · SQL · Spring Boot · Software · Maven · Docker · Information Technology (IT) · EHcache - October 12/ 2020,Sheraton Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Back-End Developer (WordPress / PHP),proleaders,Back-End Developer (WordPress / PHP),https://wuzzuf.net/jobs/p/6bb05966-964b-4550-9838-d7281506799a-Back-End-Developer-WordPress---PHP-proleaders-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=749,Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · SEO · WooCommerce · WordPress · PHP · Engineering · Telecom · HTML5 · CSS - November 3/ 2020,San Stefano Alexandria
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,iOS Developer - Cairo,Restart Technology,iOS Developer - Cairo,https://wuzzuf.net/jobs/p/ad7507e2-75c3-421c-a5f2-334e262fe9fc-iOS-Developer---Cairo-Restart-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=748,Full Time · Entry Level · 1-3 Yrs of Exp · Software Development · Swift · Computer Science · Information Technology (IT) · Software Engineering · APIs · JSON · REST · Engineering · iOS · Design - New,Heliopolis Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Senior PHP Developer, ,Senior PHP Developer,https://wuzzuf.net/jobs/p/9284a7d7-ba9d-45c7-8642-695153eb362e-Senior-PHP-Developer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=747,Full Time · Experienced · 5+ Yrs of Exp · Information Technology (IT) · PHP · Computer Science · Software Development · MVC · Laravel · Programming · IT/Software Development - October 26/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Development Technical Lead,Contactless,Development Technical Lead,https://wuzzuf.net/jobs/p/9fa22b92-4517-4724-ad27-9ccdc7e31524-Development-Technical-Lead-Contactless-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=746,Full Time · Work From Home · Manager · 6-10 Yrs of Exp · Saas · English · Agile · Information Technology (IT) · Computer Science · Angular · javaScript · AWS · HTML · PHP · MongoDB · Git - New,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Junior Full Stack Developer,Talent 360,Junior Full Stack Developer,https://wuzzuf.net/jobs/p/b4be6a6f-bc53-46d0-82ba-0b356fb02f92-Junior-Full-Stack-Developer-Talent-360-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=760,Full Time · Entry Level · 2-3 Yrs of Exp · Information Technology (IT) · Software Development · Computer Science · javaScript · React · SQL · APIs · NodeJS · Development · Testing · React Native - November 2/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Sr. JavaScript Developer,Longman Egypt,Sr. JavaScript Developer,https://wuzzuf.net/jobs/p/ed4b338d-2232-4fb5-826e-8722fab26d6c-Sr--JavaScript-Developer-Longman-Egypt-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=741,Full Time · Experienced · 5-10 Yrs of Exp · Information Technology (IT) · Computer Science · javaScript · Software Development · CSS · HTML · React · Git · AWS · UX · UI · RESTful · Docker - November 2/ 2020,Alexandria Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Full Stack Developer,MidEast Communication Systems,Full Stack Developer,https://wuzzuf.net/jobs/p/e3390ce3-391b-407b-819a-d8f6080808aa-Full-Stack-Developer-MidEast-Communication-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=742,Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · UI · UX · MVC · PHP · Laravel · jQuery · HTML5 · CSS3 · NodeJS · Nginx · Yaf · SQL · GIT - October 13/ 2020,New Cairo Cairo
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=740,Full Stack Developer,illustrious,Full Stack Developer,https://wuzzuf.net/jobs/p/a9aa3227-69f5-4e73-8adc-545999507bf4-Full-Stack-Developer-illustrious-Dakahlia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=755,Full Time · Experienced · 5-7 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · HTML · CSS · Angular · jQuery · .NET · ASP.NET · Full Stack - New,Mansoura Dakahlia
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=760,OBIEE BI Developer,Smartera 3S,OBIEE BI Developer,https://wuzzuf.net/jobs/p/9b0c816f-8958-432e-b09b-025a641f30a5-OBIEE-BI-Developer-Smartera-3S-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=773,Full Time · Experienced · 5+ Yrs of Exp · OBIEE · Software Engineer · IT · SQL · BI Analysis · VA · EMP · FCCM · PL-SQL · Oracle · Banking · Banking · IT/Software Development - November 23/ 2020,Cairo Egypt
https://wuzzuf.net/a/IT-Software-Development-Jobs-in-Egypt?start=760,Senior Oracle Adf Developer - Cairo,Linux Plus Information Systems,Senior Oracle Adf Developer - Cairo,https://wuzzuf.net/jobs/p/cc2f5c9e-8bfb-4ea0-bbdb-4de8b6049703-Senior-Oracle-Adf-Developer---Cairo-Linux-Plus-Information-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=779,Full Time · Experienced · 3-5 Yrs of Exp · ADF · BPM · Oracle SOA · SOA · Oracle ADF · Information Technology (IT) · Computer Science · Software Development · Oracle · IT/Software Development - October 14/ 2020,Maadi Cairo
